"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
225,0.854,-0.4943,0.1108,4.919,-3.628,0.1604,2.32,-6.833,-1.191,-2.585,3.118,5.386,7.625,-14.31,0.09573,0.5763,2.472,-0.5131,0.9139,-0.606,-0.4381,2.064,0.8484,4.52
225.9,0.9093,-0.4629,0.06445,3.305,-3.312,1.904,-0.00102,-6.583,-1.25,-2.705,3.413,5.908,7.681,-13.7,0.1293,0.8623,4.301,-0.3366,0.9994,-0.2939,0.2904,1.701,0.7419,1.795
229,0.8521,-0.3251,0.4113,4.208,-0.1843,3.857,0.4125,-6.553,-1.317,-3.348,3.938,5.876,-5.841,-14.25,-0.1345,0.9265,0.9274,-1.189,1.14,0.7332,0.137,0.2276,0.02757,0.8529
235.7,0.7992,-0.3336,0.3998,3.214,-1.556,3.775,0.291,-6.949,-0.8647,-3.417,3.825,5.866,-3.768,-14.46,-0.2104,0.5042,-2.658,0.1406,0.5201,0.6386,-0.3986,-0.6247,-0.3912,1.196
227.4,0.9287,-0.26,0.3268,4.708,0.9572,4.077,1.296,-6.239,-0.4498,-3.221,3.645,5.781,-10.8,-13.96,-0.1962,1.209,-0.2782,-0.9538,0.5836,3.877,-1.7,-0.6247,-0.9494,2.145
231.3,0.8889,-0.386,0.3528,3.061,1.339,3.213,-0.9348,-6.439,-0.6104,-3.347,3.554,6.105,-10.8,-14.12,-0.2114,0.4714,-2.053,-0.3968,-0.2066,-0.318,-1.524,-0.7372,-1.367,0.8572
215.7,0.9823,-0.4299,0.05216,4.953,0.6207,4.564,-1.703,-6.709,-0.5495,-3.259,3.425,6.117,-14.4,-14.36,-0.2178,0.0571,-3.533,-1.842,-1.574,-1.623,-2.574,-0.08358,-0.9272,0.8971
219.3,0.9584,-0.5196,0.2933,2.624,0.1199,4.402,-1.311,-6.762,-0.4935,-3.184,3.413,6.207,-5.931,-13.66,-0.2988,-0.2062,-2.45,-2.79,-1.348,-1.67,-3.107,-0.3107,-0.7603,0.8191
219.6,0.9151,-0.3995,0.09006,4.678,2.862,4.706,-1.965,-6.86,-0.6361,-3.412,3.353,6.244,-1.975,-14.15,-0.2425,-0.7315,-1.214,-1.36,-3.378,-2.78,-0.7664,0.4082,-1.327,1.304
231.8,0.8701,-0.5466,0.1149,2.522,-0.6459,4.893,-0.3409,-6.86,-0.957,-3.513,3.116,6.711,6.091,-13.57,-0.07099,0.4271,-2.814,-0.4614,-3.318,0.6907,-0.1291,-0.6276,-1.269,1.979
