"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
440.4,2.717,-0.3526,0.08261,1.072,0.7225,0.8858,4.799,1.676,-3.683,-6.856,2.319,3.491,0.09752,-3.378,7.393,4.775,5.092,5.068,4.018,5.158,4.671,4.909,5.289,0.6123
453.3,2.643,-0.4094,-0.2488,0.3543,-0.4675,2.093,4.649,1.959,-3.598,-7.248,2.353,3.654,8.486,-3.392,7.443,5.1,4.019,4.908,5.046,4.616,3.959,5.165,5.03,0.3208
425.4,3.005,-0.8194,-0.3521,0.4913,-0.5769,1.657,4.764,1.969,-3.598,-7.647,2.353,3.403,11.53,-3.351,7.553,5.06,4.898,4.807,4.813,4.911,5.026,4.868,4.904,0.3208
416.1,3.082,-0.6407,-0.4034,0.1663,-0.6675,1.091,4.908,1.792,-3.438,-7.566,2.353,3.031,9.4,-3.293,7.448,5.043,4.898,4.826,5.15,4.911,4.925,4.896,4.904,0.1412
433.6,2.738,-0.559,-0.4486,0.2467,-0.6676,1.761,4.904,2.037,-3.974,-7.738,2.143,3.134,9.71,-3.369,7.509,4.831,4.898,4.782,4.817,4.911,5.092,4.798,5.033,0.2638
415.9,2.954,-0.5028,-0.3978,0.8193,-0.3423,2.092,4.828,1.576,-4.089,-7.595,2.124,3.437,8.772,-3.163,7.488,4.831,4.898,4.782,4.973,4.945,4.784,4.798,4.667,0.07846
421.1,2.909,-0.3876,-0.2925,0.7276,-0.4171,2.664,4.904,1.568,-4.144,-7.498,2.377,3.834,6.594,-3.117,7.791,4.855,4.868,4.787,4.975,4.945,4.963,4.798,4.757,0.08705
448.1,2.888,-0.6809,-0.7179,1.249,-0.658,2.105,4.8,1.438,-3.998,-7.384,2.223,3.979,3.873,-3.351,7.755,4.858,4.868,4.787,4.71,4.945,5.055,4.84,4.757,0.1706
415.2,3.007,-0.5237,-0.09757,3.194,1.096,1.7,4.403,1.434,-4.363,-7.511,2.161,3.923,0.3081,-3.351,7.613,3.83,5.228,4.537,5.589,4.757,5.068,4.207,4.757,2.914
454.1,2.983,-0.741,-0.861,0.6153,0.03777,2.004,4.524,1.334,-4.073,-7.282,2.14,3.752,-1.712,-4.063,6.737,4.003,4.796,4.999,4.731,4.757,5.163,5.371,4.627,0.6665
431.2,3.212,-0.9097,-0.6613,1.055,-1.243,0.9793,4.62,1.356,-4.147,-7.564,2.084,3.552,-1.712,-3.893,6.456,4.657,4.513,4.968,4.914,4.757,4.802,4.679,4.612,0.3718
423.3,2.868,-0.3582,0.1206,0.8858,-0.1922,1.208,4.747,1.378,-3.971,-7.698,1.79,3.809,2.054,-3.829,6.645,4.854,4.559,4.902,4.914,4.831,4.86,4.927,4.571,0.1944
415.5,2.812,-0.03876,0.02377,0.5434,-1.386,0.4127,4.77,1.512,-3.752,-7.472,1.752,3.784,3.131,-3.709,6.699,4.957,4.559,4.485,4.574,4.854,4.86,4.927,4.512,0.2008
434.1,2.885,-0.7022,-0.399,0.2989,-0.5661,0.05067,5.081,1.649,-3.651,-7.222,1.909,3.763,1.49,-3.142,6.951,4.767,5.137,5.553,4.415,5.447,5.641,5.022,4.819,0.3617
